2025-04-10 20:36:22.966 [main] INFO  nju.jgd.wc.WordCountStreamDemo - Starting WordCountBatchDemo...
2025-04-10 20:36:26.250 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (4/8) (a44a079013eaa06d29eee2319ed9d070_b5c8d46f3e7b141acf271f12622e752b_3_0) switched from RUNNING to FINISHED.
2025-04-10 20:36:26.250 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 2aa55af6f72ead2bf392306c58bef5b4: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=3}]
2025-04-10 20:36:26.251 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (6/8) (a44a079013eaa06d29eee2319ed9d070_b5c8d46f3e7b141acf271f12622e752b_5_0) switched from RUNNING to FINISHED.
2025-04-10 20:36:26.251 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 2aa55af6f72ead2bf392306c58bef5b4: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=2}]
2025-04-10 20:36:26.252 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (5/8) (a44a079013eaa06d29eee2319ed9d070_b5c8d46f3e7b141acf271f12622e752b_4_0) switched from RUNNING to FINISHED.
2025-04-10 20:36:26.252 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 2aa55af6f72ead2bf392306c58bef5b4: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=1}]
2025-04-10 20:36:26.252 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (3/8) (a44a079013eaa06d29eee2319ed9d070_b5c8d46f3e7b141acf271f12622e752b_2_0) switched from RUNNING to FINISHED.
2025-04-10 20:36:26.253 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Clearing resource requirements of job 2aa55af6f72ead2bf392306c58bef5b4
2025-04-10 20:36:26.255 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Job Flink Streaming Job (2aa55af6f72ead2bf392306c58bef5b4) switched from state RUNNING to FINISHED.
2025-04-10 20:36:26.256 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Stopping checkpoint coordinator for job 2aa55af6f72ead2bf392306c58bef5b4.
2025-04-10 20:36:26.264 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.minicluster.MiniCluster - Shutting down Flink Mini Cluster
2025-04-10 20:36:26.264 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.dispatcher.StandaloneDispatcher - Job 2aa55af6f72ead2bf392306c58bef5b4 reached terminal state FINISHED.
2025-04-10 20:36:26.265 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Stopping TaskExecutor pekko://flink/user/rpc/taskmanager_0.
2025-04-10 20:36:26.266 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Close ResourceManager connection 51a4c5c36e0c87e742c9b217674f8c02.
2025-04-10 20:36:26.266 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.StandaloneResourceManager - Closing TaskExecutor connection bbe62b41-3f91-4447-9c0d-cd0c34406c8b because: The TaskExecutor is shutting down.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Unregistering task executor 1847cb7c441a9e20d13ae86620a4af79 from the slot manager.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 26949774b3cd7bf3d74e09c0991619c4.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 7cfa4ff4e0968e69c3a97a019068b523.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot d1a39f94a24abe6c937390305e70cd50.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot fd52b523607dc4118b9181ac34f1c5d4.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 295536ec0ee270617c4681ed4522fc64.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Close JobManager connection for job 2aa55af6f72ead2bf392306c58bef5b4.
2025-04-10 20:36:26.267 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot cf74c72e0f50ff4d96732193d7fb7580.
2025-04-10 20:36:26.268 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 21914a7e580b181a2639fc6dc7dde229.
2025-04-10 20:36:26.268 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot f99af27c7a51071a012c7bfb9ee34606.
2025-04-10 20:36:26.268 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint - Shutting down rest endpoint.
2025-04-10 20:36:26.269 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager - Shutting down TaskExecutorStateChangelogStoragesManager.
2025-04-10 20:36:26.270 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.state.TaskExecutorChannelStateExecutorFactoryManager - Shutting down TaskExecutorChannelStateExecutorFactoryManager.
2025-04-10 20:36:26.271 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [26949774b3cd7bf3d74e09c0991619c4].
2025-04-10 20:36:26.272 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [7cfa4ff4e0968e69c3a97a019068b523].
2025-04-10 20:36:26.272 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:8, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: 26949774b3cd7bf3d74e09c0991619c4, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.272 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [d1a39f94a24abe6c937390305e70cd50].
2025-04-10 20:36:26.272 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [fd52b523607dc4118b9181ac34f1c5d4].
2025-04-10 20:36:26.272 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [295536ec0ee270617c4681ed4522fc64].
2025-04-10 20:36:26.272 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [cf74c72e0f50ff4d96732193d7fb7580].
2025-04-10 20:36:26.273 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [21914a7e580b181a2639fc6dc7dde229].
2025-04-10 20:36:26.273 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [f99af27c7a51071a012c7bfb9ee34606].
2025-04-10 20:36:26.273 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:10, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: 7cfa4ff4e0968e69c3a97a019068b523, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.273 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:12, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: d1a39f94a24abe6c937390305e70cd50, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.273 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.JobMaster - Disconnect TaskExecutor bbe62b41-3f91-4447-9c0d-cd0c34406c8b because: The TaskExecutor is shutting down.
2025-04-10 20:36:26.273 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:14, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: fd52b523607dc4118b9181ac34f1c5d4, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.274 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:15, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: 295536ec0ee270617c4681ed4522fc64, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.274 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.JobMaster - Stopping the JobMaster for job 'Flink Streaming Job' (2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.274 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:11, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: cf74c72e0f50ff4d96732193d7fb7580, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.274 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:13, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: 21914a7e580b181a2639fc6dc7dde229, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.274 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:9, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: f99af27c7a51071a012c7bfb9ee34606, jobId: 2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.277 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.checkpoint.StandaloneCompletedCheckpointStore - Shutting down
2025-04-10 20:36:26.277 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.jobmaster.JobMaster - Close ResourceManager connection 51a4c5c36e0c87e742c9b217674f8c02: Stopping JobMaster for job 'Flink Streaming Job' (2aa55af6f72ead2bf392306c58bef5b4).
2025-04-10 20:36:26.279 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.resourcemanager.StandaloneResourceManager - Disconnect job manager aa12b28975921be64d572b8dbb234d38@pekko://flink/user/rpc/jobmanager_3 for job 2aa55af6f72ead2bf392306c58bef5b4 from the resource manager.
2025-04-10 20:36:26.279 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Stop job leader service.
2025-04-10 20:36:26.279 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.state.TaskExecutorLocalStateStoresManager - Shutting down TaskExecutorLocalStateStoresManager.
2025-04-10 20:36:26.282 [ForkJoinPool.commonPool-worker-5] INFO  org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint - Removing cache directory C:\Users\48520\AppData\Local\Temp\flink-web-ui
2025-04-10 20:36:26.283 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.io.disk.FileChannelManagerImpl - FileChannelManager removed spill file directory C:\Users\48520\AppData\Local\Temp\flink-io-03c56e3f-4778-4221-b431-affcf20571aa
2025-04-10 20:36:26.283 [ForkJoinPool.commonPool-worker-5] INFO  org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint - http://localhost:51952 lost leadership
2025-04-10 20:36:26.283 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.io.network.NettyShuffleEnvironment - Shutting down the network environment and its components.
2025-04-10 20:36:26.284 [ForkJoinPool.commonPool-worker-5] INFO  org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint - Shut down complete.
2025-04-10 20:36:26.286 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.io.disk.FileChannelManagerImpl - FileChannelManager removed spill file directory C:\Users\48520\AppData\Local\Temp\flink-netty-shuffle-e3f4303c-0412-45e7-a200-ba00d731a7e8
2025-04-10 20:36:26.286 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.KvStateService - Shutting down the kvState service and its components.
2025-04-10 20:36:26.286 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Stop job leader service.
2025-04-10 20:36:26.287 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.StandaloneResourceManager - Shut down cluster because application is in CANCELED, diagnostics DispatcherResourceManagerComponent has been closed..
2025-04-10 20:36:26.287 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.filecache.FileCache - removed file cache directory C:\Users\48520\AppData\Local\Temp\flink-dist-cache-5029b35c-91bd-45d8-b84e-c0f8bed8bb7f
2025-04-10 20:36:26.288 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Stopped TaskExecutor pekko://flink/user/rpc/taskmanager_0.
2025-04-10 20:36:26.288 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.entrypoint.component.DispatcherResourceManagerComponent - Closing components.
2025-04-10 20:36:26.288 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.dispatcher.runner.SessionDispatcherLeaderProcess - Stopping SessionDispatcherLeaderProcess.
2025-04-10 20:36:26.289 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.dispatcher.StandaloneDispatcher - Stopping dispatcher pekko://flink/user/rpc/dispatcher_2.
2025-04-10 20:36:26.289 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.dispatcher.StandaloneDispatcher - Stopping all currently running jobs of dispatcher pekko://flink/user/rpc/dispatcher_2.
2025-04-10 20:36:26.289 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.resourcemanager.ResourceManagerServiceImpl - Stopping resource manager service.
2025-04-10 20:36:26.290 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.security.token.DefaultDelegationTokenManager - Stopping credential renewal
2025-04-10 20:36:26.290 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.security.token.DefaultDelegationTokenManager - Stopped credential renewal
2025-04-10 20:36:26.290 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Closing the slot manager.
2025-04-10 20:36:26.290 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Suspending the slot manager.
2025-04-10 20:36:26.290 [pool-3-thread-1] INFO  org.apache.flink.runtime.resourcemanager.ResourceManagerServiceImpl - Resource manager service is not running. Ignore revoking leadership.
2025-04-10 20:36:26.290 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.dispatcher.StandaloneDispatcher - Stopped dispatcher pekko://flink/user/rpc/dispatcher_2.
2025-04-10 20:36:26.291 [mini-cluster-io-thread-3] INFO  org.apache.flink.runtime.rpc.pekko.PekkoRpcService - Stopping Pekko RPC service.
2025-04-10 20:36:26.321 [flink-metrics-6] INFO  org.apache.pekko.actor.CoordinatedShutdown - Running CoordinatedShutdown with reason [ActorSystemTerminateReason]
2025-04-10 20:36:26.346 [flink-metrics-6] INFO  org.apache.flink.runtime.rpc.pekko.PekkoRpcService - Stopping Pekko RPC service.
2025-04-10 20:36:26.347 [flink-metrics-6] INFO  org.apache.flink.runtime.rpc.pekko.PekkoRpcService - Stopped Pekko RPC service.
2025-04-10 20:36:26.349 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.pekko.actor.CoordinatedShutdown - Running CoordinatedShutdown with reason [ActorSystemTerminateReason]
2025-04-10 20:36:26.360 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.blob.PermanentBlobCache - Shutting down BLOB cache
2025-04-10 20:36:26.360 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.blob.TransientBlobCache - Shutting down BLOB cache
2025-04-10 20:36:26.361 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.blob.BlobServer - Stopped BLOB server at 0.0.0.0:51917
2025-04-10 20:36:26.364 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.rpc.pekko.PekkoRpcService - Stopped Pekko RPC service.
2025-04-10 20:36:27.285 [TaskExecutorFileMergingManager shutdown hook] INFO  org.apache.flink.runtime.state.TaskExecutorFileMergingManager - Shutting down TaskExecutorFileMergingManager.
